listener,CondCode,date,time,trial,MI,correct,order,response,step,rTime,rev
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  1, +0.0,1,3,3,4,16:19:19.35
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  2, -4.0,1,2,2,4,16:19:22.82
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  3, -8.0,1,2,2,4,16:19:26.53
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  4, -8.0,1,2,2,4,16:19:30.45
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  5,-12.0,1,1,1,4,16:19:34.64
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  6,-12.0,0,1,3,4,16:19:38.16
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  7, -9.0,1,1,1,3,16:19:41.84
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  8, -9.0,0,2,3,3,16:19:45.64
SR,70dBSPL-100rms,31-Mar-2018,16:19:13,  9, -6.0,0,2,1,3,16:19:49.60
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 10, -3.0,1,3,3,3,16:19:53.33
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 11, -3.0,1,1,1,3,16:19:56.72
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 12, -5.0,1,2,2,2,16:20:00.21
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 13, -5.0,1,1,1,2,16:20:03.68
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 14, -7.0,1,3,3,2,16:20:07.14
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 15, -7.0,1,2,2,2,16:20:10.54
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 16, -9.0,1,1,1,2,16:20:13.82
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 17, -9.0,0,2,3,2,16:20:17.76
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 18, -8.0,1,1,1,1,16:20:21.14
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 19, -8.0,1,2,2,1,16:20:24.59,*
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 20, -9.0,1,2,2,1,16:20:28.11
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 21, -9.0,1,1,1,1,16:20:31.86
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 22,-10.0,1,1,1,1,16:20:35.36
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 23,-10.0,0,2,3,1,16:20:38.87,*
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 24, -9.0,1,3,3,1,16:20:42.39
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 25, -9.0,0,1,2,1,16:20:45.88
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 26, -8.0,0,2,1,1,16:20:49.82
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 27, -7.0,0,3,1,1,16:20:53.55
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 28, -6.0,1,2,2,1,16:20:57.05
SR,70dBSPL-100rms,31-Mar-2018,16:19:13, 29, -6.0,1,2,2,1,16:21:00.76,*
