listener,CondCode,date,time,trial,MI,correct,order,response,step,rTime,rev
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  1, +0.0,1,1,1,4,07:40:19.18
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  2, -4.0,1,1,1,4,07:40:23.23
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  3, -8.0,0,1,2,4,07:40:27.73
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  4, -8.0,1,2,2,4,07:40:31.93
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  5, -8.0,1,3,3,4,07:40:36.34
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  6,-12.0,1,1,1,4,07:40:40.70
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  7,-12.0,1,3,3,4,07:40:45.15
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  8,-16.0,0,3,1,4,07:40:49.54
L27,70dBSPL-100rms,30-Mar-2018,07:40:12,  9,-13.0,0,1,3,3,07:40:54.18
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 10,-10.0,1,2,2,3,07:40:58.54
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 11,-10.0,1,3,3,3,07:41:02.70
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 12,-12.0,0,3,1,2,07:41:07.23
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 13,-11.0,0,1,3,1,07:41:11.18
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 14,-10.0,0,2,1,1,07:41:15.86
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 15, -9.0,1,2,2,1,07:41:19.99
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 16, -9.0,0,2,3,1,07:41:24.56
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 17, -8.0,1,1,1,1,07:41:28.67
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 18, -8.0,1,2,2,1,07:41:32.65,*
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 19, -9.0,1,1,1,1,07:41:36.69
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 20, -9.0,1,2,2,1,07:41:40.55
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 21,-10.0,1,3,3,1,07:41:44.73
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 22,-10.0,1,1,1,1,07:41:49.10
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 23,-11.0,1,1,1,1,07:41:53.10
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 24,-11.0,1,3,3,1,07:41:57.34
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 25,-12.0,1,3,3,1,07:42:01.53
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 26,-12.0,1,3,3,1,07:42:05.65
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 27,-13.0,1,3,3,1,07:42:09.98
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 28,-13.0,1,1,1,1,07:42:14.70
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 29,-14.0,1,3,3,1,07:42:19.02
L27,70dBSPL-100rms,30-Mar-2018,07:40:12, 30,-14.0,0,2,3,1,07:42:23.19,*
