listener,CondCode,date,time,trial,MI,correct,order,response,step,rTime,rev
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  1, +0.0,1,2,2,4,16:26:14.92
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  2, -4.0,1,3,3,4,16:26:18.36
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  3, -8.0,1,2,2,4,16:26:22.43
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  4, -8.0,1,2,2,4,16:26:25.73
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  5,-12.0,0,2,3,4,16:26:46.42
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  6, -9.0,1,3,3,3,16:26:49.64
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  7, -9.0,0,3,1,3,16:26:53.45
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  8, -6.0,1,3,3,3,16:26:56.88
SR,70dBSPL-100rms,31-Mar-2018,16:26:07,  9, -6.0,1,2,2,3,16:27:00.24
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 10, -8.0,1,2,2,2,16:27:04.45
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 11, -8.0,1,3,3,2,16:27:08.08
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 12,-10.0,1,1,1,2,16:27:11.83
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 13,-10.0,1,1,1,2,16:27:15.26
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 14,-12.0,1,1,1,2,16:27:18.65
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 15,-12.0,1,3,3,2,16:27:22.88
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 16,-14.0,1,3,3,2,16:27:26.95
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 17,-14.0,0,2,1,2,16:27:32.02
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 18,-13.0,1,1,1,1,16:27:35.34
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 19,-13.0,1,1,1,1,16:27:38.86,*
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 20,-14.0,1,1,1,1,16:27:43.41
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 21,-14.0,0,3,1,1,16:27:47.44,*
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 22,-13.0,0,1,3,1,16:27:51.00
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 23,-12.0,1,1,1,1,16:27:54.84
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 24,-12.0,1,3,3,1,16:27:58.33,*
SR,70dBSPL-100rms,31-Mar-2018,16:26:07, 25,-13.0,0,3,1,1,16:28:01.65,*
