listener,CondCode,date,time,trial,MI,correct,order,response,step,rTime,rev
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  1, +0.0,1,3,3,4,16:37:19.34
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  2, -4.0,1,1,1,4,16:37:19.41
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  3, -8.0,1,1,1,4,16:37:19.50
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  4, -8.0,1,3,3,4,16:37:19.57
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  5,-12.0,0,1,3,4,16:37:19.65
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  6, -9.0,1,1,1,3,16:37:19.73
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  7, -9.0,1,2,2,3,16:37:19.80
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  8,-11.0,0,3,1,2,16:37:19.88
SR,70dBSPL-005rms,31-Mar-2018,16:37:19,  9,-10.0,1,3,3,1,16:37:19.95
SR,70dBSPL-005rms,31-Mar-2018,16:37:19, 10,-10.0,1,3,3,1,16:37:20.03,*
SR,70dBSPL-005rms,31-Mar-2018,16:37:19, 11,-11.0,0,1,2,1,16:37:20.11,*
SR,70dBSPL-005rms,31-Mar-2018,16:37:19, 12,-10.0,1,1,1,1,16:37:20.18
SR,70dBSPL-005rms,31-Mar-2018,16:37:19, 13,-10.0,1,2,2,1,16:37:20.25,*
SR,70dBSPL-005rms,31-Mar-2018,16:37:19, 14,-11.0,0,3,1,1,16:37:20.33,*
