listener,CondCode,date,time,trial,MI,correct,order,response,step,rTime,rev
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  1, +0.0,1,1,1,4,16:35:36.71
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  2, -4.0,1,1,1,4,16:35:36.78
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  3, -8.0,1,2,2,4,16:35:36.86
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  4, -8.0,1,2,2,4,16:35:36.94
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  5,-12.0,1,1,1,4,16:35:37.02
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  6,-12.0,0,2,3,4,16:35:37.10
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  7, -9.0,1,2,2,3,16:35:37.18
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  8, -9.0,0,1,3,3,16:35:37.26
SR,70dBSPL-001rms,31-Mar-2018,16:35:36,  9, -6.0,1,3,3,3,16:35:37.34
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 10, -6.0,1,1,1,3,16:35:37.42
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 11, -8.0,1,3,3,2,16:35:37.50
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 12, -8.0,1,2,2,2,16:35:37.58
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 13,-10.0,0,1,2,2,16:35:37.66
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 14, -9.0,1,3,3,1,16:35:37.73
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 15, -9.0,0,2,3,1,16:35:37.81
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 16, -8.0,1,3,3,1,16:35:37.90
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 17, -8.0,1,3,3,1,16:35:37.98,*
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 18, -9.0,1,2,2,1,16:35:38.06
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 19, -9.0,1,2,2,1,16:35:38.15
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 20,-10.0,0,1,2,1,16:35:38.23,*
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 21, -9.0,1,2,2,1,16:35:38.31
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 22, -9.0,1,3,3,1,16:35:38.38,*
SR,70dBSPL-001rms,31-Mar-2018,16:35:36, 23,-10.0,0,3,2,1,16:35:38.45,*
